"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,090741,CME ,00,090 ,  226481,   84054,    7458,   11629,   26658,  100847,    5518,   44367,   43045,   16667,    4226,    1564,      65,  193184,  186793,   33297,   39688,   19736,   19754,   -4954,    7410,   -3139,   18415,   -1360,    -619,    -387,    -422,    -251,   -1048,       4,   21376,   17658,   -1640,    2078,  100.0,   37.1,    3.3,    5.1,   11.8,   44.5,    2.4,   19.6,   19.0,    7.4,    1.9,    0.7,    0.0,   85.3,   82.5,   14.7,   17.5,    112,     10,      4,      9,     14,     28,     14,     16,     31,     16,      5,      4,.,     61,     92,    39.3,    22.8,    51.9,    36.9,    38.2,    21.5,    49.9,    32.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,092741,CME ,00,092 ,   55142,   16228,    3999,    3980,    4780,   20213,      51,   11109,    6497,    3428,    1710,       0,       0,   41285,   38168,   13857,   16974,    3508,     475,    -258,    2030,    -713,    2480,     -64,    -804,    -895,     997,       0,       0,       0,    1922,    4290,    1586,    -782,  100.0,   29.4,    7.3,    7.2,    8.7,   36.7,    0.1,   20.1,   11.8,    6.2,    3.1,    0.0,    0.0,   74.9,   69.2,   25.1,   30.8,     46,      8,.,      5,      4,     10,.,     13,      8,      8,.,      0,      0,     28,     32,    33.5,    29.9,    48.4,    43.7,    33.1,    29.9,    44.9,    42.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,096742,CME ,00,096 ,  265888,    3500,   47904,   21458,   80399,   72123,    5961,   70311,   36509,   49999,       0,    3334,       0,  231627,  237287,   34261,   28601,   -4311,    -979,  -10365,    5781,   -4897,    3117,   -2417,     794,    2631,     240,       0,    1448,    -536,   -2013,    -100,   -2298,   -4211,  100.0,    1.3,   18.0,    8.1,   30.2,   27.1,    2.2,   26.4,   13.7,   18.8,    0.0,    1.3,    0.0,   87.1,   89.2,   12.9,   10.8,    130,      4,     12,     12,     22,     26,     21,     30,     29,     26,      0,      5,      0,     87,    102,    23.4,    27.5,    39.9,    40.7,    21.2,    21.5,    34.2,    30.7,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,097741,CME ,00,097 ,  294516,  105057,   14747,    9801,   67990,  113348,    3899,   30100,   72982,   28931,   11114,    5491,      24,  256916,  249223,   37600,   45293,   -4156,   -3762,    3206,   -2625,    1052,    4797,   -2661,     -19,   -8961,    3016,     594,     222,      -0,   -4404,   -3006,     248,   -1150,  100.0,   35.7,    5.0,    3.3,   23.1,   38.5,    1.3,   10.2,   24.8,    9.8,    3.8,    1.9,    0.0,   87.2,   84.6,   12.8,   15.4,    156,     13,      6,     10,     25,     29,     17,     27,     37,     24,     11,      8,.,     98,    111,    34.4,    24.7,    48.1,    36.8,    34.0,    24.5,    46.8,    36.6,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,099741,CME ,00,099 ,  846117,   25472,  440531,   43309,  470704,  107265,   24767,   57844,   65644,   91103,   31228,    8891,    5857,  750285,  787367,   95832,   58750,  -34115,   -3763,  -29665,   12009,  -16259,    5203,   -3691,   -8427,   -7048,  -16851,      96,     103,     443,  -36443,  -39497,    2328,    5382,  100.0,    3.0,   52.1,    5.1,   55.6,   12.7,    2.9,    6.8,    7.8,   10.8,    3.7,    1.1,    0.7,   88.7,   93.1,   11.3,    6.9,    295,     12,     19,     20,    113,     31,     54,     43,     45,     31,     20,     12,      8,    233,    175,    15.9,    44.9,    26.4,    59.3,    15.2,    43.4,    24.0,    54.7,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,232741,CME ,00,232 ,  265634,  112217,    3490,   25429,   38951,  135159,    3783,   34803,   33615,   24669,    2357,    1090,     135,  242343,  227370,   23291,   38264,    9280,    2068,      64,   17866,    -102,    1188,   -1308,   -7429,  -11019,     683,    -151,     148,     135,   11761,    7758,   -2481,    1522,  100.0,   42.2,    1.3,    9.6,   14.7,   50.9,    1.4,   13.1,   12.7,    9.3,    0.9,    0.4,    0.1,   91.2,   85.6,    8.8,   14.4,    110,     11,.,     10,     13,     26,     11,     19,     29,     20,      6,.,.,     68,     84,    39.9,    40.2,    56.0,    52.9,    35.9,    36.9,    50.0,    44.9,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,299741,CME ,00,099 ,   31040,     443,   11324,       0,   14028,    6005,    2813,    1041,    3724,     417,       0,       0,       0,   18742,   24283,   12298,    6757,    1482,     443,    -628,       0,    -303,     801,     -98,     332,     774,     417,       0,       0,       0,     791,    1266,     691,     216,  100.0,    1.4,   36.5,    0.0,   45.2,   19.3,    9.1,    3.4,   12.0,    1.3,    0.0,    0.0,    0.0,   60.4,   78.2,   39.6,   21.8,     28,.,.,      0,     15,      4,      9,.,      4,.,      0,      0,      0,     19,     19,    24.1,    54.8,    38.6,    66.8,    22.3,    54.8,    34.7,    66.2,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,399741,CME ,00,099 ,   23569,    2915,    5534,      54,    4822,    7759,    1068,    5368,    1000,      30,       0,    1820,       0,   14257,   17265,    9312,    6304,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   12.4,   23.5,    0.2,   20.5,   32.9,    4.5,   22.8,    4.2,    0.1,    0.0,    7.7,    0.0,   60.5,   73.3,   39.5,   26.7,     21,.,.,.,      5,      6,      4,      5,.,.,      0,.,      0,     14,     14,    32.9,    48.9,    51.2,    64.7,    32.9,    48.7,    48.2,    63.6,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,095741,CME ,00,095 ,  238301,    1458,   58717,    9813,  130926,    8538,    2055,   71951,   33650,   13278,    1529,  109574,      12,  231021,  235636,    7280,    2665,   -8237,      24,   -6918,    6065,  -11596,     -83,    -205,   -3492,   -8158,    2504,   -1726,   -1198,      11,   -8415,   -7982,     178,    -255,  100.0,    0.6,   24.6,    4.1,   54.9,    3.6,    0.9,   30.2,   14.1,    5.6,    0.6,   46.0,    0.0,   96.9,   98.9,    3.1,    1.1,    149,      4,      9,      6,     25,     10,      6,     55,     20,     17,      8,     17,.,    105,     75,    36.3,    64.9,    50.9,    77.7,    36.3,    62.6,    50.9,    74.7,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",230912,2023-09-12,102741,CME ,00,102 ,   34970,    1635,   17479,     565,   12306,    3643,      15,   12981,    7714,     413,    3749,    3818,       0,   31664,   33647,    3306,    1323,      98,    -252,    -576,      -3,    -170,      39,       3,     485,     970,      -5,      53,      30,       0,     111,     458,     -13,    -360,  100.0,    4.7,   50.0,    1.6,   35.2,   10.4,    0.0,   37.1,   22.1,    1.2,   10.7,   10.9,    0.0,   90.5,   96.2,    9.5,    3.8,     79,.,      4,.,     13,      9,.,     20,     12,.,      8,     10,      0,     48,     37,    32.3,    60.7,    50.0,    72.0,    32.3,    60.4,    49.9,    71.6,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
