"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,090741,CME ,00,090 ,  194516,   88570,   24244,    3575,   31902,   60036,    4530,   13131,   53419,   13329,    5834,    1073,      85,  160955,  160291,   33561,   34225,  -12754,   -2108,  -13629,    -513,    1065,    3005,   -1295,   -3092,    1790,     -61,   -1110,     -83,       5,   -7109,  -10781,   -5645,   -1973,  100.0,   45.5,   12.5,    1.8,   16.4,   30.9,    2.3,    6.8,   27.5,    6.9,    3.0,    0.6,    0.0,   82.7,   82.4,   17.3,   17.6,    111,      8,      5,      7,     17,     26,     14,     12,     32,     13,      8,.,      4,     62,     87,    48.7,    25.3,    55.7,    36.0,    48.6,    25.2,    54.7,    35.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,092741,CME ,00,092 ,   65535,   29579,     791,    2152,    6055,   26402,      22,   15099,   12384,    2205,    1631,       0,       0,   56744,   43957,    8791,   21578,    2266,    1586,     183,     342,     223,     -67,      22,     682,     498,    -340,     280,       0,       0,    2795,     639,    -529,    1627,  100.0,   45.1,    1.2,    3.3,    9.2,   40.3,    0.0,   23.0,   18.9,    3.4,    2.5,    0.0,    0.0,   86.6,   67.1,   13.4,   32.9,     58,      7,.,      5,      4,     14,.,     13,     16,.,.,      0,      0,     33,     35,    43.2,    26.9,    57.7,    38.5,    42.6,    26.9,    57.2,    37.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,096742,CME ,00,096 ,  272437,   64009,   16048,   17443,   46485,  109552,    4054,   71844,   42841,   41362,     776,    3120,     406,  246379,  234826,   26058,   37611,  -14976,   -4765,     633,    -419,    4422,   -9026,   -2407,   -9395,   -2673,   -1804,    -173,    -492,     169,  -14373,  -16019,    -603,    1043,  100.0,   23.5,    5.9,    6.4,   17.1,   40.2,    1.5,   26.4,   15.7,   15.2,    0.3,    1.1,    0.1,   90.4,   86.2,    9.6,   13.8,    128,      6,      8,      9,     15,     36,     14,     30,     27,     20,.,      4,.,     77,     95,    34.4,    22.6,    51.7,    36.3,    31.6,    17.4,    44.7,    27.1,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,097741,CME ,00,097 ,  286910,   88598,   17445,    6749,   72366,   98316,    3038,   44299,   90129,   23699,    8314,    1980,     250,  247313,  241607,   39597,   45303,  -29443,   -6707,    8306,   -1712,   -1810,  -14388,   -1563,   -8930,  -14148,   -8022,    -918,    -782,     247,  -29417,  -32063,     -26,    2620,  100.0,   30.9,    6.1,    2.4,   25.2,   34.3,    1.1,   15.4,   31.4,    8.3,    2.9,    0.7,    0.1,   86.2,   84.2,   13.8,   15.8,    156,     12,      4,      7,     24,     32,     17,     23,     43,     22,     11,      7,.,     95,    110,    29.7,    22.2,    46.4,    33.9,    29.1,    22.1,    45.2,    33.2,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,099741,CME ,00,099 ,  778278,   17380,  378557,   27238,  462432,  126458,   23483,   53787,   74439,   71123,   32127,    9480,    5022,  692592,  715800,   85686,   62478,  -48773,    1337,    2566,  -12726,     564,   -2233,   -5736,   -3859,   -4943,  -27126,    -156,    -934,     -15,  -47717,  -51147,   -1056,    2374,  100.0,    2.2,   48.6,    3.5,   59.4,   16.2,    3.0,    6.9,    9.6,    9.1,    4.1,    1.2,    0.6,   89.0,   92.0,   11.0,    8.0,    296,     10,     19,     13,    111,     39,     49,     37,     47,     35,     25,      8,      7,    226,    174,    17.6,    39.5,    27.5,    54.7,    16.9,    37.2,    26.1,    51.1,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,232741,CME ,00,232 ,  204532,  109608,    5487,    1156,   34101,  107323,    5163,   20561,   39746,   10499,    2526,      33,     167,  183781,  169575,   20751,   34957,  -28431,   -3441,     925,    -505,   -2421,   -9412,     -43,   -6825,   -3913,  -13634,     -59,     -27,      83,  -26845,  -26527,   -1586,   -1904,  100.0,   53.6,    2.7,    0.6,   16.7,   52.5,    2.5,   10.1,   19.4,    5.1,    1.2,    0.0,    0.1,   89.9,   82.9,   10.1,   17.1,    102,      9,.,.,     12,     25,     10,     12,     35,     13,      5,.,.,     55,     75,    48.0,    38.6,    61.9,    47.5,    48.0,    38.3,    61.4,    45.5,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,299741,CME ,00,099 ,   29070,       0,   10376,       0,   13674,    3482,    2684,     672,    8704,       0,       0,       0,       0,   17030,   25246,   12040,    3824,     166,       0,      20,       0,    -254,    -559,     217,     -80,      60,       0,       0,       0,       0,    -117,    -262,     283,     428,  100.0,    0.0,   35.7,    0.0,   47.0,   12.0,    9.2,    2.3,   29.9,    0.0,    0.0,    0.0,    0.0,   58.6,   86.8,   41.4,   13.2,     31,      0,.,      0,     15,      4,      7,.,      8,      0,      0,      0,      0,     17,     21,    24.4,    49.9,    39.4,    65.1,    23.3,    49.9,    36.3,    65.1,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,095741,CME ,00,095 ,  205153,   23234,   44009,     168,  104111,    5091,     750,   62065,   30496,    7030,    2524,  113650,      30,  199911,  201224,    5242,    3929,  -10552,   15869,   -5352,    -200,  -16236,     865,    -254,  -10277,   -6391,    3057,   -1753,   -2958,      30,   -9765,  -11204,    -787,     652,  100.0,   11.3,   21.5,    0.1,   50.7,    2.5,    0.4,   30.3,   14.9,    3.4,    1.2,   55.4,    0.0,   97.4,   98.1,    2.6,    1.9,    149,      7,      5,.,     20,     11,      5,     47,     28,     13,     12,     19,.,     92,     78,    31.1,    70.3,    52.2,    81.4,    31.1,    70.3,    52.2,    80.8,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,102741,CME ,00,102 ,   54523,   14313,   23909,    2039,   10789,   14810,      32,   19902,    9094,       0,    4311,    2673,       0,   51386,   52557,    3137,    1966,   13490,   10480,     -34,     537,   -7529,   11919,       2,    8986,    1276,       0,     765,    -294,       0,   13241,   13406,     249,      84,  100.0,   26.3,   43.9,    3.7,   19.8,   27.2,    0.1,   36.5,   16.7,    0.0,    7.9,    4.9,    0.0,   94.2,   96.4,    5.8,    3.6,     74,      5,.,.,     11,      8,.,     15,     13,      0,     10,      9,      0,     42,     36,    50.9,    70.5,    67.9,    79.8,    49.9,    70.5,    64.6,    78.7,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231010,2023-10-10,112741,CME ,00,112 ,   54701,   25703,   12155,      60,    6831,   22658,     720,   16820,   12464,     577,     862,     682,      17,   51590,   49333,    3111,    5368,    2402,   -1358,    2844,      -4,     459,   -1261,     413,    1916,     -60,     489,    -119,     185,       0,    1796,    2606,     606,    -204,  100.0,   47.0,   22.2,    0.1,   12.5,   41.4,    1.3,   30.7,   22.8,    1.1,    1.6,    1.2,    0.0,   94.3,   90.2,    5.7,    9.8,     93,      8,      4,.,     14,     17,      5,     20,     23,.,.,      4,.,     50,     53,    50.1,    46.0,    63.3,    59.5,    50.1,    45.1,    63.1,    58.2,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","Combined"
