"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,090741,CME ,00,090 ,  198528,   93353,   23251,     613,   29054,   69389,    6539,   21550,   53097,    3580,    9933,    1433,      17,  164639,  157919,   33889,   40609,   13781,    4502,   -2702,     122,   -1904,    9067,    1430,    4261,    1310,     750,    2550,     -25,      -4,   11707,    9948,    2074,    3833,  100.0,   47.0,   11.7,    0.3,   14.6,   35.0,    3.3,   10.9,   26.7,    1.8,    5.0,    0.7,    0.0,   82.9,   79.5,   17.1,   20.5,    118,     10,.,.,     14,     30,     12,     15,     33,      8,     10,.,.,     60,     83,    48.7,    25.6,    56.7,    37.4,    48.7,    25.4,    56.3,    37.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,092741,CME ,00,092 ,   56353,   28734,    1031,     966,    2523,   23121,      54,   13343,   10904,      42,    1513,       0,       0,   47175,   36118,    9178,   20235,   -2913,    -558,     140,       6,    -452,   -1261,    -404,   -1001,      94,      10,       0,       0,       0,   -2399,   -1415,    -514,   -1498,  100.0,   51.0,    1.8,    1.7,    4.5,   41.0,    0.1,   23.7,   19.3,    0.1,    2.7,    0.0,    0.0,   83.7,   64.1,   16.3,   35.9,     54,      7,.,.,.,     14,.,     13,     13,.,.,      0,      0,     28,     32,    49.4,    24.9,    63.6,    37.4,    49.4,    24.9,    63.6,    37.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,096742,CME ,00,096 ,  229991,   78329,   13551,    3712,   42246,  116354,    3257,   71263,   45030,    8859,       0,    3120,       0,  207666,  193883,   22325,   36108,   -3268,    5651,   -2505,    -605,   -3228,    -677,    -173,   -1011,    -488,     313,       0,       0,       0,     947,   -4135,   -4215,     867,  100.0,   34.1,    5.9,    1.6,   18.4,   50.6,    1.4,   31.0,   19.6,    3.9,    0.0,    1.4,    0.0,   90.3,   84.3,    9.7,   15.7,    120,      7,      5,.,     10,     38,     13,     28,     28,     16,      0,.,      0,     60,     91,    43.5,    20.3,    60.0,    31.6,    41.0,    20.3,    56.6,    31.4,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,097741,CME ,00,097 ,  277272,   95726,   18600,     558,   66878,  105466,    3717,   51443,   92401,    9111,    7996,    1858,       7,  235436,  231718,   41836,   45554,   16363,    2719,    6689,     -20,   -2177,     851,   -1495,   13110,    7144,     342,    -492,     -62,     -25,   11962,   13424,    4401,    2939,  100.0,   34.5,    6.7,    0.2,   24.1,   38.0,    1.3,   18.6,   33.3,    3.3,    2.9,    0.7,    0.0,   84.9,   83.6,   15.1,   16.4,    153,     11,      6,.,     22,     36,     14,     28,     38,     15,      8,      4,.,     84,    101,    31.6,    23.0,    46.0,    36.7,    31.5,    23.0,    45.0,    36.6,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,099741,CME ,00,099 ,  694962,   19049,  393879,    5036,  443345,  121935,   22001,   77740,   72267,   10486,   33874,    9569,    4098,  615629,  639271,   79333,   55691,   -7706,     762,   -6348,    1557,   -5429,    -887,   -1216,   -3860,    -308,     940,     613,     528,    -173,   -6806,   -5907,    -900,   -1799,  100.0,    2.7,   56.7,    0.7,   63.8,   17.5,    3.2,   11.2,   10.4,    1.5,    4.9,    1.4,    0.6,   88.6,   92.0,   11.4,    8.0,    295,     12,     18,      7,    107,     37,     44,     41,     47,     29,     26,      7,      6,    220,    161,    19.6,    43.4,    31.1,    60.3,    19.0,    43.4,    29.8,    59.9,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,232741,CME ,00,232 ,  196866,  109755,    8207,     441,   30051,  105496,    5522,   25334,   42296,     990,    2181,       0,       0,  174274,  162952,   22592,   33914,    2200,   -5775,    3840,     168,    -540,   -4079,     367,    3803,    2187,     181,      10,       0,       0,   -1786,    2664,    3986,    -464,  100.0,   55.8,    4.2,    0.2,   15.3,   53.6,    2.8,   12.9,   21.5,    0.5,    1.1,    0.0,    0.0,   88.5,   82.8,   11.5,   17.2,    103,      8,      5,.,     14,     25,     10,     18,     30,      9,.,      0,      0,     55,     69,    50.3,    40.1,    63.4,    48.0,    50.3,    39.7,    63.4,    46.7,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,299741,CME ,00,099 ,   30755,       0,   11638,       0,   14413,    1505,    2604,       0,   11972,      28,       0,       0,       0,   17045,   27747,   13710,    3008,    1130,       0,     432,       0,     589,     -49,       0,    -432,    1409,      28,       0,       0,       0,     185,    1820,     945,    -690,  100.0,    0.0,   37.8,    0.0,   46.9,    4.9,    8.5,    0.0,   38.9,    0.1,    0.0,    0.0,    0.0,   55.4,   90.2,   44.6,    9.8,     30,      0,.,      0,     16,.,      6,      0,      8,.,      0,      0,      0,     18,     19,    23.2,    59.1,    37.4,    73.2,    22.4,    59.1,    34.8,    73.2,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,095741,CME ,00,095 ,  199078,   22355,   46204,     196,   98667,    5292,     673,   68552,   42190,     534,    2356,  100830,       0,  193333,  195919,    5745,    3159,    4548,   -2760,    5484,      -2,    2547,    -389,     -75,    5216,   11412,    -712,     360,  -10885,       0,    4574,    4833,     -26,    -285,  100.0,   11.2,   23.2,    0.1,   49.6,    2.7,    0.3,   34.4,   21.2,    0.3,    1.2,   50.6,    0.0,   97.1,   98.4,    2.9,    1.6,    146,      5,      7,.,     24,     10,      4,     42,     35,      9,      9,     14,      0,     88,     73,    35.6,    70.4,    57.5,    78.8,    35.6,    70.4,    57.5,    78.8,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,102741,CME ,00,102 ,   67068,    4850,   23867,   11601,   26579,    3359,    2529,   12443,   20000,    1079,    4722,    3044,       0,   63803,   65479,    3265,    1589,   15614,   -5173,     121,    7842,   10159,     133,    2497,     -46,    4392,     320,     255,     507,       0,   15854,   15812,    -240,    -198,  100.0,    7.2,   35.6,   17.3,   39.6,    5.0,    3.8,   18.6,   29.8,    1.6,    7.0,    4.5,    0.0,   95.1,   97.6,    4.9,    2.4,     73,      4,.,      4,     12,      6,.,     19,     11,.,      9,      8,      0,     47,     36,    43.9,    60.5,    63.2,    77.5,    36.3,    56.5,    47.4,    65.0,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231031,2023-10-31,112741,CME ,00,112 ,   57676,   32237,    4301,     100,    4028,   32102,     667,   16766,   12032,     624,     330,    1507,      17,   54769,   51350,    2907,    6326,     433,    -202,   -1161,       6,      34,    2439,    -425,    1060,    -792,      -5,       0,     187,       0,     468,     249,     -35,     184,  100.0,   55.9,    7.5,    0.2,    7.0,   55.7,    1.2,   29.1,   20.9,    1.1,    0.6,    2.6,    0.0,   95.0,   89.0,    5.0,   11.0,    102,     11,.,.,     11,     21,      6,     20,     29,      7,.,      7,.,     51,     68,    48.3,    35.7,    65.6,    51.7,    48.3,    35.2,    65.4,    51.2,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
