"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,090741,CME ,00,090 ,  203248,  104910,   19393,     344,   30695,   83589,    6342,   14296,   50917,    4888,   10306,    1665,       6,  171787,  167144,   31461,   36104,   -2798,   -6955,    1179,    -252,    1665,    -865,     883,    -549,   -3750,     531,    -383,    -134,       5,   -5055,   -2403,    2257,    -395,  100.0,   51.6,    9.5,    0.2,   15.1,   41.1,    3.1,    7.0,   25.1,    2.4,    5.1,    0.8,    0.0,   84.5,   82.2,   15.5,   17.8,    117,     11,.,.,     13,     35,     11,     14,     28,      9,     10,.,.,     59,     82,    50.4,    22.5,    58.4,    33.2,    50.4,    22.3,    57.5,    32.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,092741,CME ,00,092 ,   58815,   28504,    5683,    1299,    8826,   21603,     160,    8409,   10331,      33,    1471,       0,       0,   48702,   39109,   10113,   19706,    -649,    -962,    2547,     403,    2077,   -2973,      76,    -782,   -1404,       0,      38,       0,       0,     850,   -1351,   -1499,     702,  100.0,   48.5,    9.7,    2.2,   15.0,   36.7,    0.3,   14.3,   17.6,    0.1,    2.5,    0.0,    0.0,   82.8,   66.5,   17.2,   33.5,     51,      7,.,.,      4,     13,.,      9,     13,.,.,      0,      0,     27,     32,    53.9,    28.8,    67.6,    41.6,    53.9,    27.8,    67.6,    40.7,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,096742,CME ,00,096 ,  208657,   72028,   17456,    4441,   44522,   96913,    3378,   46570,   40235,   11081,       0,    3406,       0,  182020,  176910,   26637,   31747,   -7754,   -4494,    4731,     267,    8385,   -5915,    -142,  -13809,   -6405,    2075,    -270,       0,       0,   -7988,   -5389,     234,   -2365,  100.0,   34.5,    8.4,    2.1,   21.3,   46.4,    1.6,   22.3,   19.3,    5.3,    0.0,    1.6,    0.0,   87.2,   84.8,   12.8,   15.2,    115,      4,      9,.,     13,     31,     11,     23,     31,     15,      0,.,      0,     54,     90,    47.9,    21.4,    62.7,    32.4,    44.9,    21.4,    58.6,    32.4,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,097741,CME ,00,097 ,  264903,   91441,   18455,    1061,   69250,   91233,    3532,   38753,  101658,    7252,   13035,    1159,       7,  224331,  224357,   40572,   40546,   -8860,  -18499,   10648,     206,   -1764,  -21605,     195,   10331,    8807,   -1676,    3849,    -884,       0,   -7358,   -4309,   -1502,   -4551,  100.0,   34.5,    7.0,    0.4,   26.1,   34.4,    1.3,   14.6,   38.4,    2.7,    4.9,    0.4,    0.0,   84.7,   84.7,   15.3,   15.3,    157,     14,      7,      4,     22,     31,     11,     30,     37,     16,     13,.,.,     96,     93,    32.3,    23.6,    46.3,    36.2,    32.2,    23.5,    46.3,    36.1,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,099741,CME ,00,099 ,  712364,   19317,  442358,    4898,  453409,   99427,   22789,   73652,   65589,   17178,   33622,    8790,    4009,  628874,  665038,   83490,   47326,    9901,    -451,   31073,    -105,   12332,  -13652,    -840,   -3500,   -4438,    3092,    -440,    -958,      37,   10125,   14209,    -224,   -4308,  100.0,    2.7,   62.1,    0.7,   63.6,   14.0,    3.2,   10.3,    9.2,    2.4,    4.7,    1.2,    0.6,   88.3,   93.4,   11.7,    6.6,    302,     12,     17,      5,    113,     33,     46,     51,     42,     29,     23,     10,      6,    232,    156,    18.4,    47.7,    28.6,    65.3,    17.8,    47.4,    27.3,    64.7,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,232741,CME ,00,232 ,  196598,  105921,    4041,    1558,   26780,  115136,    6339,   24186,   36039,    4528,    2363,       0,       0,  171675,  167641,   24923,   28957,    -871,    -721,   -6256,      -4,   -1522,    3757,    -538,   -2574,    3016,     116,    1267,       0,       0,   -3976,      91,    3105,    -962,  100.0,   53.9,    2.1,    0.8,   13.6,   58.6,    3.2,   12.3,   18.3,    2.3,    1.2,    0.0,    0.0,   87.3,   85.3,   12.7,   14.7,    102,     10,.,.,     13,     24,      9,     22,     25,      9,      5,      0,      0,     61,     62,    50.5,    48.4,    62.5,    56.8,    50.5,    46.4,    62.4,    53.4,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,299741,CME ,00,099 ,   29953,       0,   11617,       0,   13969,    1449,    2704,       0,   10115,       0,       0,       0,       0,   16673,   25885,   13280,    4068,     175,       0,      -6,       0,    -463,     -24,     118,       0,      -8,       0,       0,       0,       0,    -345,      80,     520,      95,  100.0,    0.0,   38.8,    0.0,   46.6,    4.8,    9.0,    0.0,   33.8,    0.0,    0.0,    0.0,    0.0,   55.7,   86.4,   44.3,   13.6,     27,      0,.,      0,     15,.,      6,      0,      6,      0,      0,      0,      0,     16,     17,    24.2,    57.6,    38.8,    72.3,    23.2,    57.6,    36.4,    71.8,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,095741,CME ,00,095 ,  225972,   23762,   67035,     157,  125223,    4126,     918,   64471,   46867,     637,    3662,  103363,       0,  218830,  223103,    7142,    2869,   -2837,    2847,    5267,     -30,    7174,    1629,    -312,   -9432,   -7038,   -3367,      15,     833,       0,   -3105,   -3018,     268,     181,  100.0,   10.5,   29.7,    0.1,   55.4,    1.8,    0.4,   28.5,   20.7,    0.3,    1.6,   45.7,    0.0,   96.8,   98.7,    3.2,    1.3,    163,      5,      9,.,     29,      9,      4,     53,     30,     12,     12,     16,      0,    107,     74,    36.4,    69.9,    52.3,    78.6,    36.4,    69.9,    52.3,    78.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,102741,CME ,00,102 ,   74224,    1415,   44260,    1581,   48851,    2386,      26,   15117,   20062,       2,    3080,    4142,     168,   70240,   72627,    3984,    1597,    6194,    -166,    2913,    1398,    3251,       0,      -3,    2647,    1612,    -217,   -1390,     447,     168,    5688,    6318,     506,    -124,  100.0,    1.9,   59.6,    2.1,   65.8,    3.2,    0.0,   20.4,   27.0,    0.0,    4.1,    5.6,    0.2,   94.6,   97.8,    5.4,    2.2,     81,.,      6,.,     16,      5,.,     25,      9,.,      6,     11,.,     55,     32,    54.7,    72.1,    68.6,    84.9,    54.7,    70.5,    68.6,    82.8,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231121,2023-11-21,112741,CME ,00,112 ,   48137,   32220,    5017,      53,    2789,   26042,     341,    8110,   10714,     700,     786,     806,      14,   45013,   43687,    3124,    4450,   -1769,    -191,     447,     -36,     389,    -283,     188,   -2393,    -979,    -386,     643,      73,       0,   -1786,    -976,      17,    -793,  100.0,   66.9,   10.4,    0.1,    5.8,   54.1,    0.7,   16.8,   22.3,    1.5,    1.6,    1.7,    0.0,   93.5,   90.8,    6.5,    9.2,     86,     10,.,.,      6,     20,      4,     19,     21,     10,.,      5,.,     46,     57,    53.9,    41.2,    69.8,    58.5,    53.8,    41.2,    69.7,    58.3,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
