"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,090741,CME ,00,090 ,  191343,   54947,   18309,    4099,   49767,   50922,    4939,   21937,   75825,    8856,    9666,    2598,     697,  154907,  166244,   36436,   25099,  -35849,  -41417,  -10503,  -12109,   12220,  -13920,    -649,    4797,    6713,   -2074,    -184,     285,     149,  -39268,  -32108,    3419,   -3741,  100.0,   28.7,    9.6,    2.1,   26.0,   26.6,    2.6,   11.5,   39.6,    4.6,    5.1,    1.4,    0.4,   81.0,   86.9,   19.0,   13.1,    113,      8,      6,      8,     21,     22,     11,     15,     26,     11,     10,      5,      4,     73,     74,    37.4,    28.5,    48.1,    42.2,    37.1,    28.5,    47.2,    41.9,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,092741,CME ,00,092 ,   51736,   10678,    8175,     931,   12580,   16026,       4,    8250,    6248,    3529,    1616,     551,       0,   37587,   35465,   14149,   16271,    2415,    -572,    2658,     165,     241,       1,     -23,     841,   -1128,     828,     263,     120,       0,    1743,    2621,     672,    -206,  100.0,   20.6,   15.8,    1.8,   24.3,   31.0,    0.0,   15.9,   12.1,    6.8,    3.1,    1.1,    0.0,   72.7,   68.5,   27.3,   31.5,     45,.,      6,.,      4,      9,.,     14,      6,      4,.,.,      0,     25,     27,    44.0,    22.4,    53.9,    39.5,    42.0,    22.4,    49.8,    39.5,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,096742,CME ,00,096 ,  206688,   24085,   12284,   13926,   44177,   87626,    5373,   54319,   28193,   31042,     278,    1877,     853,  174051,  181173,   32637,   25515,   -2359,    5285,    1007,    -481,   -5656,   -5186,      60,   -3239,     585,      53,    -480,       0,       9,   -4449,   -3953,    2090,    1594,  100.0,   11.7,    5.9,    6.7,   21.4,   42.4,    2.6,   26.3,   13.6,   15.0,    0.1,    0.9,    0.4,   84.2,   87.7,   15.8,   12.3,    105,      7,      6,      7,     14,     29,     14,     25,     20,     15,.,.,.,     67,     75,    23.6,    25.1,    38.5,    41.7,    18.8,    23.2,    30.9,    34.2,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,097741,CME ,00,097 ,  226562,   35654,    8317,    3516,   65539,   47830,    6920,   30516,   92059,   29108,   13951,    1435,       0,  185205,  189185,   41357,   37377,    3012,    -663,    4554,   -1242,     470,   -3534,    1135,    1364,     655,    1633,     820,     283,       0,    3518,    3485,    -506,    -473,  100.0,   15.7,    3.7,    1.6,   28.9,   21.1,    3.1,   13.5,   40.6,   12.8,    6.2,    0.6,    0.0,   81.7,   83.5,   18.3,   16.5,    149,     10,      6,      7,     22,     29,     18,     31,     35,     14,     11,      5,      0,     95,     93,    26.8,    25.5,    39.1,    38.1,    24.2,    24.7,    32.2,    33.6,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,099741,CME ,00,099 ,  795049,   18666,  430482,   22004,  475515,   95116,   31309,   55667,   78311,   73331,   29902,    9643,    3878,  710274,  744075,   84775,   50974,    8192,     410,    5729,    -234,   -1105,   -1893,    1721,    2996,    -188,    5169,   -1753,    -449,     -86,    7117,    9768,    1075,   -1576,  100.0,    2.3,   54.1,    2.8,   59.8,   12.0,    3.9,    7.0,    9.8,    9.2,    3.8,    1.2,    0.5,   89.3,   93.6,   10.7,    6.4,    300,     12,     16,     12,    114,     37,     51,     43,     42,     35,     21,     15,      8,    234,    172,    16.9,    38.3,    27.7,    58.6,    16.1,    36.9,    25.5,    56.6,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,232741,CME ,00,232 ,  163556,   57316,    6822,     679,   35782,   89892,    2904,   21767,   32659,    9420,    7187,     465,     248,  135304,  143090,   28252,   20466,    6294,   -2284,    4307,     -35,    3095,   -7688,     532,   -1568,   11689,    1721,    4403,    -661,      33,    5897,    9898,     397,   -3604,  100.0,   35.0,    4.2,    0.4,   21.9,   55.0,    1.8,   13.3,   20.0,    5.8,    4.4,    0.3,    0.2,   82.7,   87.5,   17.3,   12.5,     94,      6,      5,.,     18,     16,     11,     24,     17,     11,      7,.,.,     70,     50,    40.9,    47.8,    51.1,    58.9,    40.9,    47.5,    51.1,    57.1,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,299741,CME ,00,099 ,   28804,     499,   10135,       0,   15219,    4312,    1865,     827,    5808,       0,       0,       0,       0,   18410,   22120,   10394,    6684,    -264,       8,       6,       0,     -90,     -12,       0,     -90,     394,       0,       0,       0,       0,    -172,     388,     -92,    -652,  100.0,    1.7,   35.2,    0.0,   52.8,   15.0,    6.5,    2.9,   20.2,    0.0,    0.0,    0.0,    0.0,   63.9,   76.8,   36.1,   23.2,     27,.,.,      0,     15,.,      5,.,      5,      0,      0,      0,      0,     18,     14,    27.5,    60.0,    42.9,    70.5,    26.9,    60.0,    40.9,    68.9,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,095741,CME ,00,095 ,  255706,    2085,   86942,      73,  149425,    3617,     899,   90236,   64327,    3334,    2124,   91803,      31,  248206,  251026,    7500,    4680,    7464,     322,    4897,      10,    6584,     133,     -10,     640,      83,     169,    -494,    2079,       8,    7229,    7369,     235,      95,  100.0,    0.8,   34.0,    0.0,   58.4,    1.4,    0.4,   35.3,   25.2,    1.3,    0.8,   35.9,    0.0,   97.1,   98.2,    2.9,    1.8,    167,.,      8,.,     31,      9,      4,     67,     23,      9,     11,     15,.,    117,     66,    34.1,    68.5,    50.8,    81.5,    34.1,    68.4,    50.8,    81.4,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,102741,CME ,00,102 ,   90255,    5433,   53945,    9142,   38152,    2119,       1,   15564,    4677,   10393,    2416,    3345,       0,   81101,   83622,    9154,    6633,   24254,     432,   -1271,    9056,    -809,       0,     -17,     696,     245,   10023,     -10,     105,       0,   19371,   18141,    4883,    6113,  100.0,    6.0,   59.8,   10.1,   42.3,    2.3,    0.0,   17.2,    5.2,   11.5,    2.7,    3.7,    0.0,   89.9,   92.7,   10.1,    7.3,     81,      4,      7,.,     18,      4,.,     28,      5,      5,      6,      9,      0,     60,     29,    35.7,    63.8,    52.7,    80.3,    32.7,    59.2,    46.6,    65.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,112741,CME ,00,112 ,   34914,    5577,    3621,       0,   11998,   17600,    1056,    9490,    8906,     744,     867,     330,       0,   29732,   32257,    5182,    2657,    1259,     -62,    2258,       0,    1749,   -2005,      72,    -845,    1032,     241,    -234,    -124,     -14,     907,    1460,     352,    -201,  100.0,   16.0,   10.4,    0.0,   34.4,   50.4,    3.0,   27.2,   25.5,    2.1,    2.5,    0.9,    0.0,   85.2,   92.4,   14.8,    7.6,     80,      6,      5,      0,     16,     15,      4,     15,     18,      5,.,.,      0,     49,     40,    34.0,    39.5,    49.4,    53.5,    34.0,    37.0,    49.4,    50.9,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","Combined"
