"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,090741,CME ,00,090 ,  170838,   47229,   19259,    2953,   31285,   56699,    4896,   35178,   39111,   11719,    4888,    2603,      50,  138199,  137290,   32639,   33548,   16935,   15642,   -6284,    -448,   -2841,   11867,     675,    9936,    7365,    -581,   -1821,     269,    -290,   20272,   12573,   -3337,    4362,  100.0,   27.6,   11.3,    1.7,   18.3,   33.2,    2.9,   20.6,   22.9,    6.9,    2.9,    1.5,    0.0,   80.9,   80.4,   19.1,   19.6,    107,      7,      7,      6,     18,     19,     13,     22,     22,     16,      6,      6,.,     66,     78,    33.4,    24.8,    44.6,    35.3,    33.4,    24.6,    43.7,    34.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,092741,CME ,00,092 ,   47021,   13676,    5643,    1046,    5212,   15792,     279,    7980,    6536,    1868,    1509,       0,       0,   31571,   31165,   15450,   15856,    -121,     324,     373,      -3,    -762,    -818,     129,     652,     664,    -447,       0,   -1600,       0,    -107,   -1702,     -14,    1581,  100.0,   29.1,   12.0,    2.2,   11.1,   33.6,    0.6,   17.0,   13.9,    4.0,    3.2,    0.0,    0.0,   67.1,   66.3,   32.9,   33.7,     42,.,.,.,      6,      9,.,     11,      8,      5,.,      0,      0,     24,     26,    32.8,    29.5,    45.0,    43.9,    32.8,    29.5,    43.5,    43.8,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,096742,CME ,00,096 ,  250726,     487,   68903,   10809,   80884,   59327,    8884,   74491,   35307,   38462,     280,    1903,     806,  215103,  224401,   35623,   26325,    9016,   -6262,    2710,     861,    6123,     955,    -109,    8269,    2958,     183,      46,       0,     -25,    9085,    7533,     -69,    1483,  100.0,    0.2,   27.5,    4.3,   32.3,   23.7,    3.5,   29.7,   14.1,   15.3,    0.1,    0.8,    0.3,   85.8,   89.5,   14.2,   10.5,    123,.,     13,      6,     24,     26,     19,     28,     26,     23,.,.,.,     79,     93,    24.5,    27.5,    40.4,    40.1,    22.5,    24.5,    35.4,    34.6,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,097741,CME ,00,097 ,  273837,  102346,   18093,    8690,   59548,   98711,    5851,   29170,   70165,   22734,    9028,    3946,      16,  237383,  228206,   36454,   45631,   23083,    9041,   -7508,    1126,   -1827,   16452,     867,    8121,    4132,    2921,    1669,      79,       0,   21918,   18069,    1165,    5014,  100.0,   37.4,    6.6,    3.2,   21.7,   36.0,    2.1,   10.7,   25.6,    8.3,    3.3,    1.4,    0.0,   86.7,   83.3,   13.3,   16.7,    150,     12,      5,      8,     26,     27,     17,     24,     38,     20,     11,      7,.,     91,    106,    37.1,    22.5,    48.4,    36.3,    36.9,    22.4,    46.4,    35.6,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,099741,CME ,00,099 ,  863944,   22539,  529117,   20239,  517111,   80018,   24187,   61482,   59795,   88585,   30428,    8066,    5451,  770023,  815460,   93921,   48484,    3820,   -1780,    1343,    3508,   -3533,     388,    -278,    2379,   -5227,    5359,   -1004,    -931,     165,    4816,    4329,    -996,    -509,  100.0,    2.6,   61.2,    2.3,   59.9,    9.3,    2.8,    7.1,    6.9,   10.3,    3.5,    0.9,    0.6,   89.1,   94.4,   10.9,    5.6,    294,     15,     15,     14,    124,     24,     51,     46,     39,     32,     20,     11,     10,    242,    159,    16.5,    51.6,    28.1,    66.5,    15.8,    50.7,    26.4,    63.6,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,232741,CME ,00,232 ,  215314,   80252,    3299,    3145,   39460,  123270,    4687,   53186,   36959,   10904,    1535,      52,       0,  193170,  182317,   22144,   32997,   23399,   12981,    -238,     863,    -858,   11600,     187,    6801,    8006,    2066,    -367,      30,       0,   21673,   22515,    1726,     884,  100.0,   37.3,    1.5,    1.5,   18.3,   57.3,    2.2,   24.7,   17.2,    5.1,    0.7,    0.0,    0.0,   89.7,   84.7,   10.3,   15.3,    100,      8,      4,      7,     13,     24,     11,     18,     29,     17,.,.,      0,     59,     76,    35.3,    43.0,    53.1,    51.7,    34.2,    42.7,    51.9,    51.2,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,299741,CME ,00,099 ,   29074,       0,   11937,       0,   14633,    4875,    2501,     709,    3967,       0,       0,       0,       0,   17843,   23280,   11231,    5794,     210,       0,       1,       0,      44,    -253,      -2,       0,    -480,       0,       0,       0,       0,      42,    -734,     168,     944,  100.0,    0.0,   41.1,    0.0,   50.3,   16.8,    8.6,    2.4,   13.6,    0.0,    0.0,    0.0,    0.0,   61.4,   80.1,   38.6,   19.9,     28,      0,.,      0,     16,      4,      6,.,      4,      0,      0,      0,      0,     18,     16,    25.3,    56.3,    40.9,    68.5,    24.6,    56.3,    37.6,    67.7,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,399741,CME ,00,099 ,   22584,    2915,    5489,      47,    5320,    8338,    1093,    4823,       0,       2,       0,    1820,       0,   14200,   16789,    8384,    5795,     139,       0,     -25,       1,     -45,    -100,      10,    -357,       0,       0,       0,       0,       0,    -391,    -114,     530,     253,  100.0,   12.9,   24.3,    0.2,   23.6,   36.9,    4.8,   21.4,    0.0,    0.0,    0.0,    8.1,    0.0,   62.9,   74.3,   37.1,   25.7,     21,.,.,.,      5,      7,.,      5,      0,.,      0,.,      0,     14,     12,    33.7,    51.0,    53.1,    66.6,    33.7,    50.5,    50.7,    65.5,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,095741,CME ,00,095 ,  229457,    3454,   63226,     251,  127127,    8399,    3393,   81424,   36934,    2672,    2919,  109546,       4,  221245,  224425,    8212,    5032,    1208,    -461,   -1726,      13,   -2295,    -199,     956,     540,     483,    1575,      29,    -530,      -0,     356,     572,     852,     636,  100.0,    1.5,   27.6,    0.1,   55.4,    3.7,    1.5,   35.5,   16.1,    1.2,    1.3,   47.7,    0.0,   96.4,   97.8,    3.6,    2.2,    160,.,      8,.,     25,     10,      7,     65,     21,     10,     11,     16,.,    110,     69,    37.3,    67.0,    50.9,    79.4,    37.3,    66.9,    50.3,    79.3,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,102741,CME ,00,102 ,   42036,    1712,   30287,     297,   15935,    2254,       6,   15706,    2838,     510,    4096,    3811,       0,   38262,   40003,    3774,    2033,   -3681,     258,    -170,      27,    -219,     758,       6,   -3794,   -1780,     -15,     -47,     -99,       0,   -3784,   -1273,     103,   -2408,  100.0,    4.1,   72.1,    0.7,   37.9,    5.4,    0.0,   37.4,    6.8,    1.2,    9.7,    9.1,    0.0,   91.0,   95.2,    9.0,    4.8,     77,.,      4,.,     15,      8,.,     24,      6,.,      8,      9,      0,     51,     29,    29.2,    75.4,    46.6,    82.5,    29.2,    74.7,    46.6,    81.8,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
