"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,090741,CME ,00,090 ,  189443,   88271,   38126,     169,   29974,   58028,    4671,   19683,   48807,    3205,    6520,    1057,      61,  152554,  154124,   36889,   35319,   13595,    2695,     475,     -13,    1076,    6831,    -425,    6435,    2995,    -667,    1397,      -5,       7,   10505,    9198,    3090,    4397,  100.0,   46.6,   20.1,    0.1,   15.8,   30.6,    2.5,   10.4,   25.8,    1.7,    3.4,    0.6,    0.0,   80.5,   81.4,   19.5,   18.6,    108,      9,      5,.,     15,     25,     12,     17,     27,     10,      8,.,.,     60,     75,    49.7,    27.4,    57.2,    39.0,    49.7,    27.2,    56.2,    38.7,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,092741,CME ,00,092 ,   58673,   27737,     608,     274,    5832,   26469,       0,   14417,   11634,      32,    1351,       0,       0,   49643,   39017,    9030,   19656,    4773,    4643,     -70,      85,     175,    3086,       0,     364,    3339,      18,       0,       0,       0,    5285,    6458,    -512,   -1685,  100.0,   47.3,    1.0,    0.5,    9.9,   45.1,    0.0,   24.6,   19.8,    0.1,    2.3,    0.0,    0.0,   84.6,   66.5,   15.4,   33.5,     55,      8,.,.,      4,     15,      0,     11,     14,.,.,      0,      0,     27,     31,    43.8,    29.9,    59.8,    43.1,    43.8,    29.9,    59.8,    43.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,096742,CME ,00,096 ,  241045,   68310,   22847,    4564,   41168,  121730,    3224,   90486,   40916,    8615,       0,    3606,       0,  216367,  205502,   24678,   35543,   13202,   23348,   -4117,       4,   -2779,   16016,    -579,   -4887,    -376,    -202,       0,     276,       0,   14905,   11022,   -1703,    2180,  100.0,   28.3,    9.5,    1.9,   17.1,   50.5,    1.3,   37.5,   17.0,    3.6,    0.0,    1.5,    0.0,   89.8,   85.3,   10.2,   14.7,    127,      8,      6,      4,     12,     38,     11,     33,     25,     21,      0,      4,      0,     69,     94,    37.9,    22.2,    54.2,    33.6,    35.1,    22.1,    50.4,    33.6,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,097741,CME ,00,097 ,  282682,   89363,   10770,     729,   73374,  112561,    3442,   61438,  103308,    8100,    8492,    2147,       0,  244938,  241057,   37744,   41625,   -3292,  -11437,    3415,      47,     500,  -13316,    -506,    6029,   12867,    -838,     308,    -732,       0,   -5897,     937,    2605,   -4229,  100.0,   31.6,    3.8,    0.3,   26.0,   39.8,    1.2,   21.7,   36.5,    2.9,    3.0,    0.8,    0.0,   86.6,   85.3,   13.4,   14.7,    155,     13,      5,.,     23,     32,     14,     27,     41,     15,     10,      4,      0,     85,    102,    30.4,    25.6,    46.4,    37.3,    30.2,    25.3,    45.5,    36.8,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,099741,CME ,00,099 ,  702433,   16667,  384966,    1838,  439608,  132872,   23344,   82368,   69165,   19194,   32155,    9604,    4827,  620001,  645810,   82432,   56623,    3162,    -294,  -12264,    -829,   -2175,    9223,     758,    5915,    4587,     545,   -1058,     643,      35,    2897,    2698,     265,     464,  100.0,    2.4,   54.8,    0.3,   62.6,   18.9,    3.3,   11.7,    9.8,    2.7,    4.6,    1.4,    0.7,   88.3,   91.9,   11.7,    8.1,    293,      9,     17,      5,    107,     39,     46,     43,     46,     27,     24,      8,      5,    209,    167,    18.9,    42.7,    29.6,    58.8,    18.1,    42.7,    28.2,    58.7,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,232741,CME ,00,232 ,  207782,  110880,    2056,       0,   35531,  117596,    4262,   32625,   46506,    1391,    2403,       2,       0,  187092,  171813,   20690,   35969,   -4100,  -12510,   -1409,     -52,    2710,  -11913,     -89,    4357,    9166,     173,    1133,       2,       0,   -4278,   -4122,     178,      22,  100.0,   53.4,    1.0,    0.0,   17.1,   56.6,    2.1,   15.7,   22.4,    0.7,    1.2,    0.0,    0.0,   90.0,   82.7,   10.0,   17.3,    100,      9,      4,      0,     11,     26,      8,     18,     28,     10,.,.,      0,     51,     67,    47.2,    40.4,    62.3,    51.1,    47.2,    40.2,    62.0,    49.9,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,299741,CME ,00,099 ,   28904,       0,   10356,       0,   13928,    4041,    2467,     752,    8644,       0,       0,       0,       0,   17147,   25508,   11757,    3396,    -111,       0,     -12,       0,     -41,    -519,       0,      48,    1422,       0,       0,       0,       0,       7,     891,    -118,   -1002,  100.0,    0.0,   35.8,    0.0,   48.2,   14.0,    8.5,    2.6,   29.9,    0.0,    0.0,    0.0,    0.0,   59.3,   88.3,   40.7,   11.7,     30,      0,.,      0,     15,      4,      6,.,      7,      0,      0,      0,      0,     17,     19,    24.7,    53.1,    39.9,    68.5,    23.6,    53.1,    36.9,    68.5,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,095741,CME ,00,095 ,  212539,    7365,   49361,     368,  120347,    4226,    1004,   71802,   36887,    1390,    4277,  116051,       0,  206553,  209287,    5986,    3252,   -4367,    3853,     272,     181,   -6429,   -2591,   -1168,     505,   -2909,     -60,    -648,    1241,       0,   -3766,   -5034,    -601,     667,  100.0,    3.5,   23.2,    0.2,   56.6,    2.0,    0.5,   33.8,   17.4,    0.7,    2.0,   54.6,    0.0,   97.2,   98.5,    2.8,    1.5,    154,      5,      7,.,     22,     11,      5,     55,     26,      7,      9,     19,      0,     97,     71,    36.4,    70.6,    53.4,    83.4,    36.4,    70.1,    53.4,    82.8,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,102741,CME ,00,102 ,   41033,    3833,   23943,    1502,   18318,    2891,      30,   10916,    7818,       0,    3546,    2967,       0,   38145,   39151,    2888,    1882,  -14555,    2608,    4880,   -9589,   -3832,      61,       0,   -1133,   -8428,   -1353,      85,    -359,       0,  -13214,  -14788,   -1341,     233,  100.0,    9.3,   58.4,    3.7,   44.6,    7.0,    0.1,   26.6,   19.1,    0.0,    8.6,    7.2,    0.0,   93.0,   95.4,    7.0,    4.6,     76,      5,.,.,     14,      7,.,     19,     11,      0,      8,      9,      0,     47,     32,    37.9,    68.8,    57.3,    78.3,    37.8,    68.8,    54.2,    76.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231003,2023-10-03,112741,CME ,00,112 ,   52291,   27061,    9311,      64,    6372,   23919,     307,   14904,   12524,      88,     981,     497,      17,   49794,   46727,    2497,    5564,    1534,   -2282,    5429,      -5,     -28,   -3761,     -74,    4254,     968,    -769,     281,    -238,       0,    1377,    1550,     157,     -16,  100.0,   51.8,   17.8,    0.1,   12.2,   45.7,    0.6,   28.5,   24.0,    0.2,    1.9,    1.0,    0.0,   95.2,   89.4,    4.8,   10.6,     92,      9,.,.,     12,     20,      5,     20,     22,.,.,.,.,     49,     52,    52.0,    41.5,    66.3,    58.4,    52.0,    41.4,    66.2,    58.3,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
