"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,090741,CME ,00,090 ,  183938,   88529,   26291,     141,   31008,   59868,    4724,   16133,   53192,    3430,    6707,    1459,      31,  150703,  149136,   33235,   34802,    4581,     139,    1758,       6,    -569,     -25,     749,    1885,     879,    -354,    1205,     412,     -30,    3031,    3395,    1550,    1186,  100.0,   48.1,   14.3,    0.1,   16.9,   32.5,    2.6,    8.8,   28.9,    1.9,    3.6,    0.8,    0.0,   81.9,   81.1,   18.1,   18.9,    108,      8,      5,.,     13,     25,     10,     19,     28,     10,      7,.,.,     55,     77,    51.1,    26.1,    58.5,    38.4,    51.1,    25.9,    57.6,    38.2,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,092741,CME ,00,092 ,   61346,   29349,     714,    1147,    5624,   24984,      59,   14898,   12431,      32,    1513,       0,       0,   52622,   39367,    8724,   21979,    -396,    -178,     -77,     350,    -431,   -1418,      37,    -229,      39,       0,    -118,       0,       0,    -569,   -1069,     173,     673,  100.0,   47.8,    1.2,    1.9,    9.2,   40.7,    0.1,   24.3,   20.3,    0.1,    2.5,    0.0,    0.0,   85.8,   64.2,   14.2,   35.8,     55,      6,.,.,      4,     13,.,     13,     14,.,.,      0,      0,     30,     32,    46.8,    27.5,    62.1,    38.6,    46.8,    27.5,    62.1,    38.6,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,096742,CME ,00,096 ,  222945,   63493,   19467,    4615,   42402,  108970,    3567,   75265,   40841,    7455,       0,    3120,       0,  196797,  188035,   26148,   34910,   -8565,   -1034,   -3916,     -27,   -3974,    -624,     515,   -5122,   -2993,    -407,       0,       0,       0,  -10049,   -7452,    1484,   -1113,  100.0,   28.5,    8.7,    2.1,   19.0,   48.9,    1.6,   33.8,   18.3,    3.3,    0.0,    1.4,    0.0,   88.3,   84.3,   11.7,   15.7,    117,      5,      6,.,     12,     36,     12,     30,     24,     15,      0,.,      0,     62,     84,    40.8,    22.8,    59.1,    35.3,    38.5,    22.8,    55.4,    35.3,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,097741,CME ,00,097 ,  267521,   95733,   10590,     488,   69103,  109679,    3831,   45803,   86136,    7874,    8231,    2764,      32,  231095,  221394,   36426,   46127,    7584,   11061,   -6855,    -122,   -2561,   11578,    1556,   -1564,   -1881,     196,     162,    1231,       0,    8728,    5703,   -1144,    1881,  100.0,   35.8,    4.0,    0.2,   25.8,   41.0,    1.4,   17.1,   32.2,    2.9,    3.1,    1.0,    0.0,   86.4,   82.8,   13.6,   17.2,    153,     13,      5,.,     23,     33,     14,     29,     36,     14,      9,      5,.,     85,    100,    33.2,    26.3,    48.2,    38.8,    33.2,    26.3,    46.8,    38.7,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,099741,CME ,00,099 ,  695676,   19212,  384515,    3789,  447860,  130472,   22636,   75357,   71058,   11142,   33392,    8989,    4410,  617798,  637011,   77878,   58665,    8294,    2416,    4243,     866,    3445,    4690,     153,    7356,    2095,   -2300,    1225,    -134,    -354,   12807,    9259,   -4513,    -965,  100.0,    2.8,   55.3,    0.5,   64.4,   18.8,    3.3,   10.8,   10.2,    1.6,    4.8,    1.3,    0.6,   88.8,   91.6,   11.2,    8.4,    303,     12,     18,      6,    110,     40,     44,     42,     48,     26,     27,      6,      5,    220,    164,    19.4,    42.3,    30.4,    58.8,    18.8,    42.3,    29.2,    58.4,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,232741,CME ,00,232 ,  196044,  113980,    3668,       0,   32714,  113430,    5079,   23119,   38230,     633,    2445,     537,       0,  177970,  161577,   18074,   34467,    5911,    4591,   -1408,       0,   -1109,    6290,     477,    3666,       6,    -506,     138,     537,       0,    7257,    5396,   -1346,     515,  100.0,   58.1,    1.9,    0.0,   16.7,   57.9,    2.6,   11.8,   19.5,    0.3,    1.2,    0.3,    0.0,   90.8,   82.4,    9.2,   17.6,    104,     10,.,      0,     14,     24,      8,     19,     31,      5,.,.,      0,     54,     63,    49.9,    41.4,    64.8,    50.7,    49.9,    40.4,    64.6,    49.2,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,299741,CME ,00,099 ,   28810,       0,   10654,       0,   13914,    2271,    2684,     552,    9226,       0,       0,       0,       0,   17150,   24835,   11660,    3975,    -260,       0,     278,       0,     240,   -1211,       0,    -120,     522,       0,       0,       0,       0,     120,    -411,    -380,     151,  100.0,    0.0,   37.0,    0.0,   48.3,    7.9,    9.3,    1.9,   32.0,    0.0,    0.0,    0.0,    0.0,   59.5,   86.2,   40.5,   13.8,     31,      0,.,      0,     15,      4,      7,.,      8,      0,      0,      0,      0,     17,     21,    24.7,    50.4,    40.4,    65.3,    23.8,    50.4,    37.3,    65.3,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,095741,CME ,00,095 ,  197037,   24227,   42429,     145,  100545,    4468,     749,   61885,   31962,     839,    2671,  113169,       0,  191061,  193761,    5976,    3276,   -4960,     993,   -1580,     -23,   -3566,    -623,      -1,     236,    1823,   -3537,     184,    -415,       0,   -5714,   -4356,     754,    -604,  100.0,   12.3,   21.5,    0.1,   51.0,    2.3,    0.4,   31.4,   16.2,    0.4,    1.4,   57.4,    0.0,   97.0,   98.3,    3.0,    1.7,    144,      6,      7,.,     21,      9,      5,     46,     28,     10,     11,     16,      0,     91,     69,    31.9,    72.3,    53.1,    82.3,    31.9,    72.3,    53.1,    82.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,102741,CME ,00,102 ,   51070,   14612,   23950,    2111,   11601,   11804,      32,   14919,    8600,     129,    4289,    2637,       0,   47693,   49263,    3377,    1807,   -3453,     299,      41,      72,     812,   -3006,       0,   -4983,    -494,     129,     -22,     -36,       0,   -3693,   -3294,     240,    -159,  100.0,   28.6,   46.9,    4.1,   22.7,   23.1,    0.1,   29.2,   16.8,    0.3,    8.4,    5.2,    0.0,   93.4,   96.5,    6.6,    3.5,     71,      5,.,.,     11,      7,.,     15,     11,.,      9,      9,      0,     42,     35,    45.9,    68.3,    64.1,    79.2,    44.7,    68.3,    60.4,    78.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,112741,CME ,00,112 ,   54135,   26242,    9829,      63,    5384,   25854,     954,   16750,   11321,     273,    1015,     624,      17,   50698,   48935,    3437,    5200,    -559,     539,   -2326,       3,   -1447,    3196,     234,     -70,   -1143,    -304,     153,     -58,       0,    -892,    -398,     333,    -161,  100.0,   48.5,   18.2,    0.1,    9.9,   47.8,    1.8,   30.9,   20.9,    0.5,    1.9,    1.2,    0.0,   93.7,   90.4,    6.3,    9.6,     90,      8,.,.,     12,     21,      7,     19,     19,      5,      5,      4,.,     51,     53,    45.6,    46.9,    61.7,    62.9,    45.6,    45.7,    61.6,    61.7,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
