"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,090741,CME ,00,090 ,  206046,  111865,   18214,     596,   29030,   84454,    5459,   14845,   54667,    4357,   10689,    1799,       1,  176842,  169547,   29204,   36499,    5682,    7391,   -1346,      -5,     953,    4089,    -644,    -416,    3699,     363,     432,    -530,     -11,    8063,    5615,   -2381,      67,  100.0,   54.3,    8.8,    0.3,   14.1,   41.0,    2.6,    7.2,   26.5,    2.1,    5.2,    0.9,    0.0,   85.8,   82.3,   14.2,   17.7,    121,     12,.,.,     13,     33,     12,     17,     30,      8,     11,.,.,     64,     81,    52.2,    24.7,    59.2,    35.7,    52.1,    24.6,    58.4,    35.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,092741,CME ,00,092 ,   59464,   29466,    3136,     896,    6749,   24576,      84,    9191,   11735,      33,    1433,       0,       0,   47852,   40460,   11612,   19004,    2708,     476,    2002,      16,    3506,    -308,      10,   -3441,    1705,       0,     -80,       0,       0,     487,    3425,    2221,    -717,  100.0,   49.6,    5.3,    1.5,   11.3,   41.3,    0.1,   15.5,   19.7,    0.1,    2.4,    0.0,    0.0,   80.5,   68.0,   19.5,   32.0,     55,      7,.,.,      4,     15,.,     10,     14,.,.,      0,      0,     27,     35,    50.5,    25.8,    64.1,    38.8,    50.5,    25.8,    64.0,    38.5,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,096742,CME ,00,096 ,  216411,   76522,   12725,    4174,   36137,  102828,    3520,   60379,   46640,    9006,     270,    3406,       0,  190008,  182299,   26403,   34112,    3681,    6668,    -580,     194,   -1116,    2385,   -1066,   -4966,    3556,    -686,     270,     700,       0,    -702,    4503,    4383,    -822,  100.0,   35.4,    5.9,    1.9,   16.7,   47.5,    1.6,   27.9,   21.6,    4.2,    0.1,    1.6,    0.0,   87.8,   84.2,   12.2,   15.8,    118,      4,      8,.,      9,     35,     11,     26,     31,     12,.,.,      0,     53,     90,    48.0,    21.0,    61.5,    32.4,    45.1,    21.0,    57.7,    32.4,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,097741,CME ,00,097 ,  273763,  109940,    7807,     855,   71014,  112838,    3337,   28422,   92851,    8928,    9186,    2043,       7,  231689,  228666,   42074,   45097,   14065,   14965,  -12297,       5,     901,   18644,    -387,   -6465,   10697,    1365,     167,   -2582,       0,   10551,   15445,    3514,   -1380,  100.0,   40.2,    2.9,    0.3,   25.9,   41.2,    1.2,   10.4,   33.9,    3.3,    3.4,    0.7,    0.0,   84.6,   83.5,   15.4,   16.5,    153,     15,      6,.,     22,     34,     11,     24,     38,     13,     10,      4,.,     84,     97,    37.0,    24.5,    50.7,    38.5,    36.9,    24.4,    50.6,    38.4,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,099741,CME ,00,099 ,  702463,   19768,  411285,    5003,  441077,  113079,   23629,   77152,   70027,   14086,   34062,    9748,    3972,  618749,  650829,   83714,   51634,    4839,     -61,   10664,    -564,   -2115,   -5690,    2354,     -88,   -1843,    2606,    1236,    -538,      51,    3419,    7040,    1420,   -2201,  100.0,    2.8,   58.5,    0.7,   62.8,   16.1,    3.4,   11.0,   10.0,    2.0,    4.8,    1.4,    0.6,   88.1,   92.6,   11.9,    7.4,    295,     12,     16,      6,    110,     38,     45,     43,     42,     26,     23,     11,      5,    218,    159,    18.9,    45.2,    29.5,    62.2,    18.2,    44.9,    28.2,    61.6,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,232741,CME ,00,232 ,  197469,  106642,   10297,    1562,   28302,  111379,    6877,   26760,   33023,    4412,    1096,       0,       0,  175651,  167550,   21818,   29919,    4973,    2516,   -5697,    -606,   -5554,    9666,     989,    7602,     174,       1,     -24,       0,       0,    4924,    4527,      49,     446,  100.0,   54.0,    5.2,    0.8,   14.3,   56.4,    3.5,   13.6,   16.7,    2.2,    0.6,    0.0,    0.0,   89.0,   84.8,   11.0,   15.2,    107,     10,      4,.,     14,     24,     10,     22,     30,     10,.,      0,      0,     61,     68,    50.2,    43.4,    62.9,    52.7,    50.2,    42.1,    62.6,    49.9,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,299741,CME ,00,099 ,   29778,       0,   11623,       0,   14432,    1473,    2586,       0,   10123,       0,       0,       0,       0,   17018,   25805,   12760,    3973,     -72,       0,     -12,       0,     -77,     -19,     -18,       0,    -648,       0,       0,       0,       0,     -95,    -697,      23,     625,  100.0,    0.0,   39.0,    0.0,   48.5,    4.9,    8.7,    0.0,   34.0,    0.0,    0.0,    0.0,    0.0,   57.1,   86.7,   42.9,   13.3,     28,      0,.,      0,     16,.,      6,      0,      6,      0,      0,      0,      0,     17,     17,    24.3,    58.3,    39.0,    72.8,    23.3,    58.3,    36.5,    72.3,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,095741,CME ,00,095 ,  228809,   20915,   61768,     187,  118049,    2497,    1230,   73903,   53905,    4004,    3647,  102530,       0,  221935,  226121,    6874,    2688,   12275,    -639,    8637,     -13,    8433,    -342,     -54,    1270,     -98,    3559,    -216,     357,       0,   12340,   12046,     -65,     229,  100.0,    9.1,   27.0,    0.1,   51.6,    1.1,    0.5,   32.3,   23.6,    1.7,    1.6,   44.8,    0.0,   97.0,   98.8,    3.0,    1.2,    157,      6,      7,.,     26,      6,      5,     53,     29,     13,     14,     16,      0,    108,     69,    34.1,    68.1,    53.4,    78.7,    34.1,    68.1,    53.4,    78.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,102741,CME ,00,102 ,   68030,    1581,   41347,     183,   45600,    2386,      29,   12470,   18450,     219,    4470,    3695,       0,   64552,   66309,    3478,    1721,    6436,     110,    6144,      -7,    4693,       0,       2,    1306,    -220,      81,     123,     340,       0,    6308,    6340,     128,      96,  100.0,    2.3,   60.8,    0.3,   67.0,    3.5,    0.0,   18.3,   27.1,    0.3,    6.6,    5.4,    0.0,   94.9,   97.5,    5.1,    2.5,     80,.,      5,.,     15,      5,.,     23,     11,.,      7,     10,      0,     52,     34,    56.5,    70.8,    67.8,    83.7,    56.5,    70.8,    67.8,    83.4,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231114,2023-11-14,112741,CME ,00,112 ,   49906,   32411,    4570,      89,    2400,   26325,     153,   10503,   11693,    1086,     143,     733,      14,   46799,   44663,    3107,    5243,   -1095,     427,    -283,      -3,   -1387,   -1273,     -44,    -178,     540,      75,     -45,     130,       0,   -1155,    -858,      60,    -237,  100.0,   64.9,    9.2,    0.2,    4.8,   52.7,    0.3,   21.0,   23.4,    2.2,    0.3,    1.5,    0.0,   93.8,   89.5,    6.2,   10.5,     90,     10,.,.,      8,     21,.,     14,     29,      7,.,      5,.,     42,     62,    54.2,    36.1,    69.8,    50.0,    54.2,    36.1,    69.7,    49.8,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
