"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,090741,CME ,00,090 ,  176452,   54552,   18238,     390,   50898,   50621,    3772,   21041,   75200,    1441,    9393,    2598,     609,  142096,  152869,   34356,   23583,  -37789,  -41280,  -10218,  -12226,   12633,  -13826,   -1027,    4049,    6003,   -2791,    -175,     285,     112,  -40705,  -33688,    2916,   -4101,  100.0,   30.9,   10.3,    0.2,   28.8,   28.7,    2.1,   11.9,   42.6,    0.8,    5.3,    1.5,    0.3,   80.5,   86.6,   19.5,   13.4,    111,      8,      6,.,     23,     20,      8,     15,     26,      7,      8,      5,.,     66,     64,    40.5,    30.9,    51.8,    45.8,    40.3,    30.9,    51.1,    45.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,092741,CME ,00,092 ,   47222,   11196,    8049,       0,   12580,   16026,       4,    7512,    6198,     219,    1616,     551,       0,   33127,   31047,   14095,   16175,    1941,    -356,    2604,       0,     241,       1,     -23,    1102,    -567,     -11,     263,     120,       0,    1216,    2124,     725,    -183,  100.0,   23.7,   17.0,    0.0,   26.6,   33.9,    0.0,   15.9,   13.1,    0.5,    3.4,    1.2,    0.0,   70.2,   65.7,   29.8,   34.3,     45,.,      6,      0,      4,      9,.,     11,      9,.,.,.,      0,     22,     26,    47.2,    24.6,    55.7,    43.3,    47.2,    24.6,    55.7,    43.3,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,096742,CME ,00,096 ,  175138,   22668,   15442,    6649,   45356,   87258,    3956,   53880,   25137,   10804,       0,    1877,       0,  143313,  151123,   31825,   24015,   -2860,    4993,     -28,     163,   -5574,   -5242,     -55,   -4382,     117,     386,    -486,       0,       0,   -4955,   -4659,    2095,    1799,  100.0,   12.9,    8.8,    3.8,   25.9,   49.8,    2.3,   30.8,   14.4,    6.2,    0.0,    1.1,    0.0,   81.8,   86.3,   18.2,   13.7,    102,      6,      7,.,     15,     27,     11,     25,     19,     11,      0,.,      0,     59,     68,    25.8,    28.7,    40.3,    45.3,    22.2,    27.9,    36.4,    42.2,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,097741,CME ,00,097 ,  188540,   34305,    6257,    1091,   63596,   47198,    3672,   32553,   90741,    2774,   12072,    1239,       0,  150063,  152972,   38477,   35568,    2600,   -1432,    3316,      28,     323,   -3752,     704,    3621,    3901,    -779,     551,     298,       0,    3016,    3716,    -416,   -1116,  100.0,   18.2,    3.3,    0.6,   33.7,   25.0,    1.9,   17.3,   48.1,    1.5,    6.4,    0.7,    0.0,   79.6,   81.1,   20.4,   18.9,    141,     11,      5,.,     21,     27,     11,     32,     33,      8,     10,.,      0,     85,     78,    29.4,    29.6,    38.7,    40.4,    29.1,    29.6,    38.2,    40.4,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,099741,CME ,00,099 ,  705627,   18207,  433849,    2228,  460850,   95150,   25298,   71580,   75813,   11434,   29964,    9584,    3795,  623356,  657151,   82271,   48476,    5383,    -642,    6398,     291,    1659,    -723,   -1024,    3824,     592,    2148,   -1744,    -405,     -48,    4464,    7229,     919,   -1846,  100.0,    2.6,   61.5,    0.3,   65.3,   13.5,    3.6,   10.1,   10.7,    1.6,    4.2,    1.4,    0.5,   88.3,   93.1,   11.7,    6.9,    291,     13,     14,      4,    114,     35,     46,     42,     40,     27,     22,     11,      5,    221,    152,    19.1,    42.0,    29.9,    64.6,    18.2,    42.0,    28.4,    64.4,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,232741,CME ,00,232 ,  152735,   57493,    6487,     191,   36599,   89676,    1962,   21250,   33523,    1401,    6568,     465,       0,  125464,  133705,   27271,   19030,    5070,   -2261,    4217,      29,    3338,   -7648,     300,   -1882,   11730,     868,    4571,    -661,       0,    4963,    8835,     107,   -3765,  100.0,   37.6,    4.2,    0.1,   24.0,   58.7,    1.3,   13.9,   21.9,    0.9,    4.3,    0.3,    0.0,   82.1,   87.5,   17.9,   12.5,     91,      7,      4,.,     20,     14,      7,     21,     19,      7,      5,.,      0,     63,     43,    43.7,    51.2,    54.7,    61.9,    43.7,    50.9,    54.7,    61.3,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,299741,CME ,00,099 ,   28804,     499,   10135,       0,   15219,    4312,    1865,     827,    5808,       0,       0,       0,       0,   18410,   22120,   10394,    6684,    -264,       8,       6,       0,     -90,     -12,       0,     -90,     394,       0,       0,       0,       0,    -172,     388,     -92,    -652,  100.0,    1.7,   35.2,    0.0,   52.8,   15.0,    6.5,    2.9,   20.2,    0.0,    0.0,    0.0,    0.0,   63.9,   76.8,   36.1,   23.2,     27,.,.,      0,     15,.,      5,.,      5,      0,      0,      0,      0,     18,     14,    27.5,    60.0,    42.9,    70.5,    26.9,    60.0,    40.9,    68.9,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,095741,CME ,00,095 ,  253217,    2085,   86942,      73,  149425,    3617,     899,   90157,   64191,    1020,    2065,   91803,       0,  245724,  248545,    7493,    4672,    7409,     322,    4897,      10,    6584,     133,     -10,     644,      69,     136,    -511,    2079,       0,    7175,    7314,     234,      95,  100.0,    0.8,   34.3,    0.0,   59.0,    1.4,    0.4,   35.6,   25.4,    0.4,    0.8,   36.3,    0.0,   97.0,   98.2,    3.0,    1.8,    165,.,      8,.,     31,      9,      4,     66,     22,      7,     11,     15,      0,    115,     63,    34.4,    69.1,    51.3,    82.3,    34.4,    69.1,    51.3,    82.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,102741,CME ,00,102 ,   90255,    5433,   53945,    9142,   38152,    2119,       1,   15564,    4677,   10393,    2416,    3345,       0,   81101,   83622,    9154,    6633,   24254,     432,   -1271,    9056,    -809,       0,     -17,     696,     245,   10023,     -10,     105,       0,   19371,   18141,    4883,    6113,  100.0,    6.0,   59.8,   10.1,   42.3,    2.3,    0.0,   17.2,    5.2,   11.5,    2.7,    3.7,    0.0,   89.9,   92.7,   10.1,    7.3,     81,      4,      7,.,     18,      4,.,     28,      5,      5,      6,      9,      0,     60,     29,    35.7,    63.8,    52.7,    80.3,    32.7,    59.2,    46.6,    65.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231226,2023-12-26,112741,CME ,00,112 ,   34911,    5577,    3621,       0,   11998,   17600,    1056,    9490,    8906,     744,     867,     330,       0,   29732,   32257,    5179,    2654,    1259,     -62,    2258,       0,    1749,   -2005,      72,    -845,    1032,     241,    -234,    -124,     -14,     907,    1460,     352,    -201,  100.0,   16.0,   10.4,    0.0,   34.4,   50.4,    3.0,   27.2,   25.5,    2.1,    2.5,    0.9,    0.0,   85.2,   92.4,   14.8,    7.6,     80,      6,      5,      0,     16,     15,      4,     15,     18,      5,.,.,      0,     49,     40,    34.0,    39.5,    49.4,    53.5,    34.0,    37.0,    49.4,    50.9,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
