"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,090741,CME ,00,090 ,  200864,  103436,   19810,     302,   32122,   84783,    5148,   12792,   48113,    6115,   10438,    1787,       6,  170359,  166064,   30505,   34800,   -2384,   -1474,     417,     -42,    1427,    1194,   -1194,   -1504,   -2804,    1227,     132,     122,       0,   -1428,   -1080,    -956,   -1304,  100.0,   51.5,    9.9,    0.2,   16.0,   42.2,    2.6,    6.4,   24.0,    3.0,    5.2,    0.9,    0.0,   84.8,   82.7,   15.2,   17.3,    115,     11,.,.,     14,     33,     11,     15,     26,     11,     10,.,.,     63,     78,    49.7,    23.8,    58.7,    35.5,    49.7,    23.4,    57.7,    35.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,092741,CME ,00,092 ,   60479,   27324,    7610,    1349,   10186,   20453,      73,    8095,   12611,     227,    1471,       0,       0,   48725,   42323,   11754,   18156,    1664,   -1180,    1927,      50,    1360,   -1150,     -87,    -314,    2280,     194,       0,       0,       0,      23,    3214,    1641,   -1550,  100.0,   45.2,   12.6,    2.2,   16.8,   33.8,    0.1,   13.4,   20.9,    0.4,    2.4,    0.0,    0.0,   80.6,   70.0,   19.4,   30.0,     50,      7,.,.,.,     10,.,      8,     17,      4,.,      0,      0,     27,     32,    53.9,    32.1,    65.9,    45.2,    53.9,    31.1,    65.8,    44.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,096742,CME ,00,096 ,  217372,   50777,   22954,    4696,   65116,   90441,    3753,   53346,   50194,   13617,       0,    3481,       0,  191305,  189136,   26067,   28236,    8715,  -21251,    5498,     255,   20594,   -6472,     375,    6776,    9959,    2536,       0,      75,       0,    9285,   12226,    -570,   -3511,  100.0,   23.4,   10.6,    2.2,   30.0,   41.6,    1.7,   24.5,   23.1,    6.3,    0.0,    1.6,    0.0,   88.0,   87.0,   12.0,   13.0,    120,      4,      8,.,     16,     28,     12,     26,     33,     16,      0,      4,      0,     63,     88,    36.5,    21.4,    54.1,    34.0,    33.7,    21.4,    49.7,    34.0,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,097741,CME ,00,097 ,  260781,   89522,   17307,    1121,   66352,   90498,    4473,   35448,  100758,    6193,   13281,    1585,       9,  216399,  221944,   44382,   38837,   -4122,   -1919,   -1148,      60,   -2898,    -735,     941,   -3305,    -900,   -1059,     246,     426,       2,   -7932,   -2413,    3810,   -1709,  100.0,   34.3,    6.6,    0.4,   25.4,   34.7,    1.7,   13.6,   38.6,    2.4,    5.1,    0.6,    0.0,   83.0,   85.1,   17.0,   14.9,    153,     13,      6,      4,     21,     32,     11,     29,     34,     17,     14,      4,.,     95,     92,    32.2,    25.1,    47.1,    39.4,    32.2,    25.1,    46.4,    39.4,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,099741,CME ,00,099 ,  727138,   19358,  459111,    4893,  465952,   93795,   22285,   73233,   63049,   21371,   33611,    9349,    3822,  644525,  677675,   82613,   49463,   14774,      41,   16753,      -5,   12543,   -5632,    -504,    -419,   -2540,    4193,     -11,     559,    -187,   15651,   12637,    -877,    2137,  100.0,    2.7,   63.1,    0.7,   64.1,   12.9,    3.1,   10.1,    8.7,    2.9,    4.6,    1.3,    0.5,   88.6,   93.2,   11.4,    6.8,    301,     12,     17,      5,    116,     32,     49,     44,     46,     26,     23,     11,      5,    226,    160,    18.8,    48.6,    28.8,    66.2,    18.2,    48.3,    27.6,    65.6,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,232741,CME ,00,232 ,  197053,  104262,   12571,    1843,   27973,  108657,    5753,   23530,   34309,    6989,    2342,       0,       0,  172692,  170122,   24361,   26931,     455,   -1659,    8530,     285,    1193,   -6479,    -586,    -656,   -1730,    2461,     -21,       0,       0,    1017,    2481,    -562,   -2026,  100.0,   52.9,    6.4,    0.9,   14.2,   55.1,    2.9,   11.9,   17.4,    3.5,    1.2,    0.0,    0.0,   87.6,   86.3,   12.4,   13.7,    105,      9,      5,.,     15,     22,     10,     24,     24,     11,      5,      0,      0,     66,     63,    50.6,    45.3,    61.9,    55.3,    50.6,    43.1,    61.7,    52.4,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,299741,CME ,00,099 ,   29471,       0,   11622,       0,   14027,    1040,    3101,     425,    9683,     200,       0,       0,       0,   17753,   25646,   11718,    3825,    -482,       0,       5,       0,      58,    -409,     397,     425,    -432,     200,       0,       0,       0,    1080,    -239,   -1562,    -243,  100.0,    0.0,   39.4,    0.0,   47.6,    3.5,   10.5,    1.4,   32.9,    0.7,    0.0,    0.0,    0.0,   60.2,   87.0,   39.8,   13.0,     29,      0,.,      0,     16,.,      7,.,      7,.,      0,      0,      0,     19,     18,    24.6,    55.5,    39.6,    70.4,    23.7,    54.8,    35.9,    69.3,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,095741,CME ,00,095 ,  247503,   23586,   76514,     119,  132778,    4813,     911,   75882,   57667,    2243,    4144,  103352,       0,  239663,  245619,    7840,    1884,   21531,    -176,    9479,     -38,    7555,     687,      -7,   11411,   10800,    1606,     482,     -11,       0,   20833,   22516,     698,    -985,  100.0,    9.5,   30.9,    0.0,   53.6,    1.9,    0.4,   30.7,   23.3,    0.9,    1.7,   41.8,    0.0,   96.8,   99.2,    3.2,    0.8,    167,      4,      9,.,     29,      9,      4,     61,     25,     12,     14,     16,      0,    116,     69,    33.3,    68.2,    49.9,    79.8,    33.3,    68.2,    49.9,    79.8,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,102741,CME ,00,102 ,  108749,    1387,   38192,   33551,   48237,    2039,    2021,   15617,   20648,     870,    3132,    3843,       0,  104815,  101164,    3934,    7585,   34525,     -28,   -6068,   31970,    -614,    -347,    1995,     500,     586,     868,      52,    -299,    -168,   34575,   28537,     -50,    5988,  100.0,    1.3,   35.1,   30.9,   44.4,    1.9,    1.9,   14.4,   19.0,    0.8,    2.9,    3.5,    0.0,   96.4,   93.0,    3.6,    7.0,     80,.,      6,.,     15,      5,.,     25,      9,.,      6,      9,      0,     56,     33,    58.8,    63.3,    73.1,    80.2,    36.0,    42.4,    46.1,    51.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231128,2023-11-28,112741,CME ,00,112 ,   51460,   33579,    4297,      47,    3688,   27566,     355,    8894,   13455,     623,     557,     801,      14,   47757,   47158,    3703,    4302,    3323,    1359,    -720,      -6,     899,    1524,      14,     784,    2741,     -77,    -229,      -5,       0,    2744,    3471,     579,    -148,  100.0,   65.3,    8.4,    0.1,    7.2,   53.6,    0.7,   17.3,   26.1,    1.2,    1.1,    1.6,    0.0,   92.8,   91.6,    7.2,    8.4,     87,     11,.,.,     10,     18,.,     17,     22,      5,.,      6,.,     46,     52,    54.7,    40.5,    69.3,    55.6,    54.7,    40.5,    69.2,    55.6,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
