"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,090741,CME ,00,090 ,  166147,   50834,   17180,     104,   30420,   68606,    4129,   38188,   32287,    5993,    4688,    1994,      45,  134401,  130338,   31746,   35809,    8320,    5451,   -2098,     104,     -91,   11060,     359,    -114,   -4917,    1296,      65,    -439,       0,    7070,    5365,    1250,    2955,  100.0,   30.6,   10.3,    0.1,   18.3,   41.3,    2.5,   23.0,   19.4,    3.6,    2.8,    1.2,    0.0,   80.9,   78.4,   19.1,   21.6,     99,      7,      7,.,     15,     22,     10,     21,     18,     13,      5,      4,.,     57,     67,    37.7,    23.5,    50.3,    38.8,    37.6,    23.4,    48.7,    38.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,092741,CME ,00,092 ,   44326,   14862,    4925,       0,    4718,   16159,     242,    8262,    6726,     428,    1710,       0,       0,   30222,   28480,   14104,   15846,    1532,    1186,    -133,       0,    -494,     367,     -37,    1479,     589,     355,     201,       0,       0,    2690,    1141,   -1158,     391,  100.0,   33.5,   11.1,    0.0,   10.6,   36.5,    0.5,   18.6,   15.2,    1.0,    3.9,    0.0,    0.0,   68.2,   64.3,   31.8,   35.7,     44,      4,.,      0,      6,      9,.,     10,     11,      4,.,      0,      0,     23,     26,    37.8,    31.7,    48.9,    45.9,    37.8,    31.7,    48.9,    45.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,096742,CME ,00,096 ,  228179,       0,   79602,    2850,   92204,   59054,    7551,   75594,   33336,   16003,     434,    1857,     536,  195172,  200789,   33007,   27390,   12839,    -487,    8781,     -20,   11821,    -434,    -146,     481,     340,    1903,     434,     -21,     536,   14522,   10939,   -1683,    1900,  100.0,    0.0,   34.9,    1.2,   40.4,   25.9,    3.3,   33.1,   14.6,    7.0,    0.2,    0.8,    0.2,   85.5,   88.0,   14.5,   12.0,    120,      0,     12,.,     25,     25,     17,     32,     20,     17,.,.,.,     75,     83,    28.9,    29.3,    45.2,    41.5,    27.3,    29.2,    41.9,    41.0,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,097741,CME ,00,097 ,  246923,   98203,   14926,    1217,   60285,  103535,    4422,   33762,   69863,    5506,    9021,    3646,      15,  212431,  203130,   34492,   43793,   -1031,   -1868,   -6478,     167,    2063,    4548,    -173,   -1116,    1140,    -426,      22,     126,       0,   -1331,   -1096,     300,      65,  100.0,   39.8,    6.0,    0.5,   24.4,   41.9,    1.8,   13.7,   28.3,    2.2,    3.7,    1.5,    0.0,   86.0,   82.3,   14.0,   17.7,    132,     11,      5,      4,     22,     28,     15,     20,     33,     15,     10,.,.,     75,     92,    40.2,    26.3,    52.3,    40.0,    39.9,    26.1,    51.2,    39.7,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,099741,CME ,00,099 ,  750486,   27512,  503905,    2062,  467608,   85738,   22755,   91721,   60015,   15693,   30689,    9511,    4521,  662561,  704200,   87925,   46286,   -9747,    5974,  -21206,     337,  -24731,    5651,     386,   14966,    6315,   -3636,       3,    1670,     -76,   -6777,  -10559,   -2970,     812,  100.0,    3.7,   67.1,    0.3,   62.3,   11.4,    3.0,   12.2,    8.0,    2.1,    4.1,    1.3,    0.6,   88.3,   93.8,   11.7,    6.2,    298,     15,     16,      6,    117,     28,     48,     51,     40,     27,     20,     11,      4,    232,    151,    18.2,    55.4,    28.6,    70.3,    17.5,    55.3,    27.4,    70.0,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,232741,CME ,00,232 ,  226955,   89851,    4054,    1624,   41859,  134550,    4178,   60632,   41633,    5872,    2039,    1036,       0,  206055,  192947,   20900,   34008,   22497,    9931,     242,     134,    3196,   10845,      92,    5550,    5868,    2525,     561,    1036,       0,   21989,   20742,     508,    1755,  100.0,   39.6,    1.8,    0.7,   18.4,   59.3,    1.8,   26.7,   18.3,    2.6,    0.9,    0.5,    0.0,   90.8,   85.0,    9.2,   15.0,    105,      8,      4,.,     12,     29,      9,     18,     29,     15,.,.,      0,     54,     77,    37.1,    42.2,    54.5,    53.0,    36.2,    41.9,    53.6,    50.8,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,299741,CME ,00,099 ,   29302,       0,   11947,       0,   14591,    5129,    2490,     709,    3641,       0,       0,       0,       0,   17790,   23207,   11512,    6095,     228,       0,      10,       0,     -42,     254,     -11,       0,    -326,       0,       0,       0,       0,     -53,     -73,     281,     301,  100.0,    0.0,   40.8,    0.0,   49.8,   17.5,    8.5,    2.4,   12.4,    0.0,    0.0,    0.0,    0.0,   60.7,   79.2,   39.3,   20.8,     28,      0,.,      0,     16,      4,      6,.,      4,      0,      0,      0,      0,     18,     16,    25.0,    55.3,    40.4,    67.4,    24.3,    55.3,    37.2,    66.8,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,399741,CME ,00,099 ,   22269,    2915,    5487,      47,    4820,    7898,    1076,    4738,       0,       2,       0,    1820,       0,   13598,   16330,    8671,    5939,    -315,       0,      -2,       0,    -500,    -440,     -17,     -85,       0,       0,       0,       0,       0,    -602,    -459,     287,     144,  100.0,   13.1,   24.6,    0.2,   21.6,   35.5,    4.8,   21.3,    0.0,    0.0,    0.0,    8.2,    0.0,   61.1,   73.3,   38.9,   26.7,     20,.,.,.,      5,      6,.,      5,      0,.,      0,.,      0,     14,     11,    32.9,    51.7,    49.6,    67.5,    31.8,    51.4,    47.7,    66.4,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,095741,CME ,00,095 ,  228801,    2591,   60469,     436,  128903,    7601,    2845,   79273,   38808,    2866,    3584,  110232,       0,  220498,  223257,    8303,    5544,    -183,    -863,   -2757,     185,    1776,    -798,    -548,   -1803,    1874,     275,     689,    1035,       0,    -289,    -734,     106,     551,  100.0,    1.1,   26.4,    0.2,   56.3,    3.3,    1.2,   34.6,   17.0,    1.3,    1.6,   48.2,    0.0,   96.4,   97.6,    3.6,    2.4,    168,.,      6,.,     28,     10,      7,     70,     22,      9,     12,     16,      0,    119,     67,    34.5,    66.5,    47.4,    79.2,    34.5,    66.4,    47.1,    79.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,102741,CME ,00,102 ,   46576,    2037,   30287,     297,   11457,    5297,       6,   22194,    5453,       0,    4357,    3341,       0,   40348,   44681,    6228,    1895,    4545,     325,       0,       0,   -4478,    3043,       0,    6488,    2620,    -510,     266,    -470,       0,    2091,    4683,    2454,    -138,  100.0,    4.4,   65.0,    0.6,   24.6,   11.4,    0.0,   47.7,   11.7,    0.0,    9.4,    7.2,    0.0,   86.6,   95.9,   13.4,    4.1,     80,.,      4,.,     14,      8,.,     24,     10,      0,     10,      7,      0,     52,     30,    35.6,    72.3,    50.3,    82.9,    35.6,    71.6,    50.3,    82.2,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
