"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,090741,CME ,00,090 ,  201381,   88779,   25815,    3597,   31531,   59754,    5384,   13772,   53812,   16031,    7069,    1483,      41,  166206,  165918,   35175,   35463,    6865,     210,    1571,      22,    -371,    -282,     854,     641,     394,    2703,    1235,     410,     -43,    5251,    5627,    1614,    1238,  100.0,   44.1,   12.8,    1.8,   15.7,   29.7,    2.7,    6.8,   26.7,    8.0,    3.5,    0.7,    0.0,   82.5,   82.4,   17.5,   17.6,    115,      8,      5,      6,     16,     25,     14,     16,     32,     14,      9,      4,      4,     64,     89,    47.2,    23.9,    54.5,    35.4,    46.7,    23.7,    52.6,    34.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,092741,CME ,00,092 ,   65464,   29332,     710,    2632,    5624,   24984,      59,   14814,   12330,    2415,    1513,       0,       0,   56389,   43130,    9075,   22334,     -71,    -247,     -81,     480,    -431,   -1418,      37,    -285,     -54,     209,    -118,       0,       0,    -355,    -826,     284,     755,  100.0,   44.8,    1.1,    4.0,    8.6,   38.2,    0.1,   22.6,   18.8,    3.7,    2.3,    0.0,    0.0,   86.1,   65.9,   13.9,   34.1,     56,      6,.,      5,      4,     13,.,     13,     15,.,.,      0,      0,     32,     35,    44.6,    25.7,    58.9,    36.9,    43.9,    25.7,    58.2,    36.1,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,096742,CME ,00,096 ,  262993,   63649,   10527,   17653,   42759,  108358,    5027,   65673,   42333,   39836,     908,    3121,     279,  235783,  227135,   27210,   35858,   -9444,    -360,   -5521,     210,   -3726,   -1194,     973,   -6171,    -508,   -1526,     132,       1,    -127,  -10595,   -7691,    1151,   -1753,  100.0,   24.2,    4.0,    6.7,   16.3,   41.2,    1.9,   25.0,   16.1,   15.1,    0.3,    1.2,    0.1,   89.7,   86.4,   10.3,   13.6,    121,      5,      6,      8,     13,     36,     16,     28,     27,     20,.,      4,.,     73,     93,    35.1,    22.5,    53.2,    37.0,    32.6,    18.6,    45.9,    28.2,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,097741,CME ,00,097 ,  296464,   98036,    9984,    8503,   70123,  109938,    4387,   43988,   88726,   24381,    8604,    3269,     198,  258220,  249387,   38244,   47077,    9554,    9439,   -7461,    1754,   -2243,   11622,    1349,    -311,   -1403,     682,     290,    1289,     -53,   10906,    7780,   -1352,    1774,  100.0,   33.1,    3.4,    2.9,   23.7,   37.1,    1.5,   14.8,   29.9,    8.2,    2.9,    1.1,    0.1,   87.1,   84.1,   12.9,   15.9,    165,     15,.,      9,     26,     33,     19,     29,     40,     23,     11,      8,.,    103,    116,    30.2,    23.8,    45.3,    35.3,    29.8,    23.7,    43.7,    35.0,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,099741,CME ,00,099 ,  794547,   19300,  380201,   33374,  466874,  130905,   24359,   57899,   77096,   73549,   33425,    9355,    4668,  713449,  733508,   81098,   61039,   16269,    1920,    1644,    6136,    4442,    4447,     876,    4112,    2657,    2426,    1297,    -126,    -354,   20856,   17708,   -4587,   -1439,  100.0,    2.4,   47.9,    4.2,   58.8,   16.5,    3.1,    7.3,    9.7,    9.3,    4.2,    1.2,    0.6,   89.8,   92.3,   10.2,    7.7,    312,     12,     19,     15,    112,     42,     49,     41,     50,     34,     28,      8,      8,    236,    182,    17.0,    38.7,    27.6,    54.4,    16.4,    36.1,    26.0,    50.2,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,232741,CME ,00,232 ,  210870,  114148,    4188,    1245,   33164,  113300,    5651,   23041,   39248,   11222,    2808,     577,      54,  191333,  175484,   19537,   35386,    6338,    4541,   -1299,      89,    -937,    5976,     488,    2480,    -498,     723,     282,     544,    -113,    7551,    5909,   -1213,     429,  100.0,   54.1,    2.0,    0.6,   15.7,   53.7,    2.7,   10.9,   18.6,    5.3,    1.3,    0.3,    0.0,   90.7,   83.2,    9.3,   16.8,    110,     10,.,.,     16,     24,     11,     16,     35,     12,      5,.,.,     63,     75,    46.7,    38.5,    60.5,    47.3,    46.7,    37.5,    60.2,    45.7,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,299741,CME ,00,099 ,   28810,       0,   10654,       0,   13914,    2271,    2684,     552,    9226,       0,       0,       0,       0,   17150,   24835,   11660,    3975,    -260,       0,     278,       0,     240,   -1211,       0,    -120,     522,       0,       0,       0,       0,     120,    -411,    -380,     151,  100.0,    0.0,   37.0,    0.0,   48.3,    7.9,    9.3,    1.9,   32.0,    0.0,    0.0,    0.0,    0.0,   59.5,   86.2,   40.5,   13.8,     31,      0,.,      0,     15,      4,      7,.,      8,      0,      0,      0,      0,     17,     21,    24.7,    50.4,    40.4,    65.3,    23.8,    50.4,    37.3,    65.3,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,095741,CME ,00,095 ,  203241,   24227,   42429,     145,  100545,    4468,     749,   62311,   32323,    6536,    2707,  113234,      27,  197247,  199912,    5994,    3329,   -1912,     993,   -1580,     -23,   -3566,    -623,      -1,     246,    1827,    -494,     183,    -416,      -2,   -2665,   -1312,     753,    -600,  100.0,   11.9,   20.9,    0.1,   49.5,    2.2,    0.4,   30.7,   15.9,    3.2,    1.3,   55.7,    0.0,   97.1,   98.4,    2.9,    1.6,    147,      6,      7,.,     21,      9,      5,     46,     29,     13,     12,     17,.,     93,     74,    30.9,    70.1,    51.5,    79.9,    30.9,    70.1,    51.5,    79.7,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,102741,CME ,00,102 ,   51070,   14612,   23950,    2111,   11601,   11804,      32,   14919,    8600,     129,    4289,    2637,       0,   47693,   49263,    3377,    1807,   -3453,     299,      41,      72,     812,   -3006,       0,   -4983,    -494,     129,     -22,     -36,       0,   -3693,   -3294,     240,    -159,  100.0,   28.6,   46.9,    4.1,   22.7,   23.1,    0.1,   29.2,   16.8,    0.3,    8.4,    5.2,    0.0,   93.4,   96.5,    6.6,    3.5,     71,      5,.,.,     11,      7,.,     15,     11,.,      9,      9,      0,     42,     35,    45.9,    68.3,    64.1,    79.2,    44.7,    68.3,    60.4,    78.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
"NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE",231017,2023-10-17,112741,CME ,00,112 ,   54137,   26242,    9829,      63,    5384,   25854,     954,   16750,   11321,     273,    1015,     624,      17,   50698,   48935,    3439,    5202,    -564,     539,   -2326,       3,   -1447,    3196,     234,     -70,   -1143,    -304,     153,     -58,       0,    -892,    -398,     328,    -166,  100.0,   48.5,   18.2,    0.1,    9.9,   47.8,    1.8,   30.9,   20.9,    0.5,    1.9,    1.2,    0.0,   93.6,   90.4,    6.4,    9.6,     90,      8,.,.,     12,     21,      7,     19,     19,      5,      5,      4,.,     51,     53,    45.6,    46.8,    61.7,    62.9,    45.6,    45.7,    61.6,    61.7,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","Combined"
